model_id,method,n_row_clusters,n_column_clusters,n_blocks,random_state,row_cluster,column_cluster,n_rows,n_features,volume,n_binary_features,n_numeric_features,binary_feature_fraction,n_sparse_features,sparse_feature_fraction,block_mean,block_std,block_zero_fraction,block_nonzero_fraction,block_h_score,binary_n_values,binary_mean,binary_std,binary_zero_fraction,binary_one_fraction,numeric_n_values,numeric_mean,numeric_std,numeric_zero_fraction,numeric_one_fraction
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,0,3,675,214,144450,208,6,0.9719626168224299,7,0.03271028037383177,0.2547245478381585,0.4325392884763767,0.7291865697473174,0.27081343025268256,0.17878989834107423,140400,0.25734330484330487,0.43717013655512965,0.7426566951566952,0.25734330484330487,4050,0.16394097165975308,0.19746166198323986,0.26222222222222225,0.0004938271604938272
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,0,4,675,44,29700,23,21,0.5227272727272727,0,0.0,0.6962599033562625,0.3640013714808274,0.18013468013468015,0.8198653198653199,0.08873373307680031,15525,0.6588083735909823,0.4741095869916437,0.34119162640901773,0.6588083735909823,14175,0.737278245480141,0.16794804118477064,0.0037389770723104056,0.09417989417989418
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,0,5,675,171,115425,124,47,0.7251461988304093,0,0.0,0.2508912784136279,0.3910829072903496,0.5711327701970976,0.4288672298029023,0.14049664773640202,83700,0.2710394265232975,0.44449640695197923,0.7289605734767025,0.2710394265232975,31725,0.19773446212428686,0.17691450243068482,0.15473601260835304,3.152088258471237e-05
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,1,0,1277,941,1201657,341,600,0.36238044633368754,619,0.6578108395324124,0.013169652509450699,0.06092559260572109,0.899148425881928,0.10085157411807197,0.0030907823318247966,435457,0.0025880856203942064,0.050807356093539396,0.9974119143796057,0.0025880856203942064,766200,0.019183509691397805,0.06522767141919755,0.8433020099190812,0.00023362046463064475
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,1,1,1277,100,127700,79,21,0.79,0,0.0,0.5096309056526938,0.4522963599315713,0.3875097885669538,0.6124902114330462,0.16743375703850855,100883,0.5169552848349077,0.49971243562289613,0.48304471516509223,0.5169552848349077,26817,0.48207728872912703,0.18383862746840107,0.028116493269194912,0.00014915911548644517
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,1,2,1277,53,67681,53,0,1.0,0,0.0,0.027260235516614707,0.16284076601451314,0.9727397644833853,0.027260235516614707,0.01705093046006595,67681,0.027260235516614707,0.16284076601451314,0.9727397644833853,0.027260235516614707,0,,,,
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,1,3,1277,214,273278,208,6,0.9719626168224299,7,0.03271028037383177,0.020200099946545275,0.13383635671224137,0.9658369865119036,0.03416301348809637,0.014855718652111587,265616,0.017909312692006504,0.13262190320948664,0.9820906873079935,0.017909312692006504,7662,0.09961405810388932,0.15047208025878464,0.40237535891412163,0.0005220569042025581
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,1,4,1277,44,56188,23,21,0.5227272727272727,0,0.0,0.7655426344345413,0.3159474069952509,0.10954296291022994,0.8904570370897701,0.07575303069219287,29371,0.797827789315992,0.40161997947207395,0.20217221068400804,0.797827789315992,26817,0.7301827028977141,0.17349395424583286,0.00809188201513965,0.09851959577879703
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,1,5,1277,171,218367,124,47,0.7251461988304093,0,0.0,0.2606528967510338,0.4003107707017432,0.5630246328428746,0.43697536715712537,0.14566272444285697,158348,0.2919203273802006,0.4546458510120125,0.7080796726197994,0.2919203273802006,60019,0.1781601010485513,0.16823930577026985,0.18032623002715806,8.330695279828055e-05
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,2,0,1418,941,1334338,341,600,0.36238044633368754,619,0.6578108395324124,0.006378195519620966,0.03728722534571094,0.9392590183296886,0.06074098167031142,0.0011891367629283589,483538,2.688516724642117e-05,0.0051850211604393,0.9999731148327535,2.688516724642117e-05,850800,0.009987856903220498,0.04614409034307199,0.9047531734837799,0.00010578279266572638
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,2,1,1418,100,141800,79,21,0.79,0,0.0,0.28167216828840624,0.4002373980818689,0.6100916784203103,0.3899083215796897,0.11047863538052627,112022,0.2464783703201157,0.4309603036063247,0.7535216296798843,0.2464783703201157,29778,0.4140678844548324,0.2047798811499587,0.07052186177715092,6.716367788300088e-05
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,2,2,1418,53,75154,53,0,1.0,0,0.0,0.00031934427974558905,0.01786735288106727,0.9996806557202544,0.00031934427974558905,0.00030769616378565874,75154,0.00031934427974558905,0.01786735288106727,0.9996806557202544,0.00031934427974558905,0,,,,
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,2,3,1418,214,303452,208,6,0.9719626168224299,7,0.03271028037383177,0.001474790089813216,0.023285518888144393,0.9891119518078642,0.010888048192135824,0.0004692944928843971,294944,0.000244114136920907,0.015622245203845139,0.9997558858630791,0.000244114136920907,8508,0.044138223123413256,0.09489881256467697,0.6201222378937471,0.0
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,2,4,1418,44,62392,23,21,0.5227272727272727,0,0.0,0.6685003653542282,0.377791914703029,0.20521861777150915,0.7947813822284908,0.10228270891266625,32614,0.6189979763291837,0.4856330730392639,0.3810020236708162,0.6189979763291837,29778,0.7227172676197529,0.18741067283239848,0.012693935119887164,0.09873060648801128
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,2,5,1418,171,242478,124,47,0.7251461988304093,0,0.0,0.11396904075457155,0.2726548287254953,0.7259338991578618,0.2740661008421383,0.06085586665680509,175832,0.10116474816870649,0.30154674910645063,0.8988352518312935,0.10116474816870649,66646,0.1477505786406836,0.17028833434297042,0.26976862827476517,0.00024007442307115206
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,3,0,381,941,358521,341,600,0.36238044633368754,619,0.6578108395324124,0.036796656758334934,0.12883557538110443,0.8265596715394635,0.17344032846053647,0.013063152629910223,129921,0.024969019635008968,0.1560306626707568,0.975030980364991,0.024969019635008968,228600,0.04351869719009186,0.10986836189465758,0.7421784776902887,0.0013254593175853018
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,3,1,381,100,38100,79,21,0.79,0,0.0,0.522130064869265,0.4524436604898636,0.3800524934383202,0.6199475065616797,0.16763767349788472,30099,0.5240041197381973,0.4994234698485788,0.47599588026180273,0.5240041197381973,8001,0.5150800489337582,0.19082839504516005,0.019122609673790775,0.00024996875390576176
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,3,2,381,53,20193,53,0,1.0,0,0.0,0.6827118308324667,0.4654206558306669,0.31728816916753333,0.6827118308324667,0.19547045747309325,20193,0.6827118308324667,0.4654206558306669,0.31728816916753333,0.6827118308324667,0,,,,
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,3,3,381,214,81534,208,6,0.9719626168224299,7,0.03271028037383177,0.34242370540752326,0.47108885942465456,0.641536046311968,0.35846395368803197,0.21097813478769376,79248,0.3463178881485968,0.4757959736030694,0.6536821118514032,0.3463178881485968,2286,0.20742537038363956,0.22059425960108778,0.2204724409448819,0.0013123359580052493
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,3,4,381,44,16764,23,21,0.5227272727272727,0,0.0,0.7266807332501789,0.3456611544348556,0.14757814364113578,0.8524218563588642,0.08278017792165193,8763,0.7195024534976606,0.44924233205309955,0.2804975465023394,0.7195024534976606,8001,0.7345426586934133,0.17083537896729217,0.001999750031246094,0.09523809523809523
bistochastic_r4_c6_seed42,bistochastic,4,6,24,42,3,5,381,171,65151,124,47,0.7251461988304093,0,0.0,0.3216088165905358,0.42602779139900904,0.5024942057681386,0.49750579423186136,0.16507526041224735,47244,0.3604267208534417,0.48012425448864476,0.6395732791465583,0.3604267208534417,17907,0.21919562236499696,0.1941839079788633,0.14083877813145698,0.0003350644999162339
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,0,0,894,1324,1183656,679,645,0.5128398791540786,626,0.472809667673716,0.037374538255244776,0.15807350562215916,0.8744238190825713,0.12557618091742873,0.018220246744245994,607026,0.043383644193164705,0.20371917830603378,0.9566163558068352,0.043383644193164705,576630,0.031048673244628268,0.08674337846175863,0.7878986525154779,0.000274005861644382
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,0,1,894,199,177906,149,50,0.7487437185929648,0,0.0,0.5415316837579003,0.44852172414073854,0.355485481096759,0.6445145189032411,0.15237195431092795,133206,0.5366725222587572,0.4986533125440769,0.4633274777412429,0.5366725222587572,44700,0.5560119850253468,0.2437030904721345,0.03411633109619687,0.04073825503355705
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,1,0,1037,1324,1372988,679,645,0.5128398791540786,626,0.472809667673716,0.018704391021963775,0.10303546551505499,0.9116532700941304,0.08834672990586953,0.008859993841291793,704123,0.016157688358426014,0.12608178879337809,0.983842311641574,0.016157688358426014,668865,0.021385338477067868,0.07101858804771562,0.8356589147286821,9.568448042579593e-05
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,1,1,1037,199,206363,149,50,0.7487437185929648,0,0.0,0.42373158440095854,0.4445096959608864,0.4725653339019107,0.5274346660980893,0.14545484988611598,154513,0.38493848414049303,0.48658077188490756,0.615061515859507,0.38493848414049303,51850,0.5393350231771457,0.2510131574562183,0.047926711668273864,0.041697203471552556
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,2,0,675,1324,893700,679,645,0.5128398791540786,626,0.472809667673716,0.11884746446296968,0.302713403272705,0.7803233747342508,0.21967662526574913,0.06998787814620987,458325,0.196591938035237,0.3974211216515632,0.803408061964763,0.196591938035237,435375,0.03700483259386965,0.09365318680776949,0.7560218202698823,0.00023887453344817686
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,2,1,675,199,134325,149,50,0.7487437185929648,0,0.0,0.4669293374509138,0.449739333120646,0.43114833426391214,0.5688516657360878,0.15256136680737242,100575,0.4341039025602784,0.49563868325849497,0.5658960974397216,0.4341039025602784,33750,0.5647491334250074,0.24530983041884313,0.0296,0.039703703703703706
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,3,0,764,1324,1011536,679,645,0.5128398791540786,626,0.472809667673716,0.00963550119859995,0.06786133166355504,0.9414553708419671,0.058544629158032935,0.0036784053756386756,518756,0.005613429049495331,0.07471223771111138,0.9943865709505046,0.005613429049495331,492780,0.013869589554013961,0.05951434170064877,0.8857339989447623,0.0001258167945127643
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,3,1,764,199,152036,149,50,0.7487437185929648,0,0.0,0.2829577956594491,0.39900477762504466,0.6113815149043648,0.38861848509563524,0.0872715903083435,113836,0.20771109315155137,0.4056688242068139,0.7922889068484487,0.20771109315155137,38200,0.5071929691329843,0.2758088880091914,0.07227748691099477,0.04227748691099476
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,4,0,381,1324,504444,679,645,0.5128398791540786,626,0.472809667673716,0.13369889937420606,0.31325992287410254,0.7476905265995829,0.2523094734004171,0.0656032343184586,258699,0.2085473851850993,0.40627007435640283,0.7914526148149007,0.2085473851850993,245745,0.05490491198568435,0.12479714259685909,0.7016215996256282,0.0012696087407678691
bistochastic_r5_c2_seed42,bistochastic,5,2,10,42,4,1,381,199,75819,149,50,0.7487437185929648,0,0.0,0.5339335558612617,0.4499238019407972,0.36372149461216846,0.6362785053878316,0.15739666498014232,56769,0.5219221758354031,0.4995191870255253,0.4780778241645969,0.5219221758354031,19050,0.5697274683383201,0.2457602021255835,0.02293963254593176,0.04010498687664042
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,0,0,673,1025,689825,413,612,0.4029268292682927,626,0.6107317073170732,0.060535618748985616,0.21008107681821567,0.8303395788787011,0.1696604211212989,0.037307698530518116,277949,0.10854509280479513,0.3110676062093151,0.8914549071952049,0.10854509280479513,411876,0.02813706844661743,0.07754342065840579,0.7890967184298187,0.0002427915197777972
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,0,1,673,376,253048,334,42,0.8882978723404256,0,0.0,0.3246484512546592,0.45179041198442316,0.6037155006164838,0.3962844993835162,0.18193075150601692,224782,0.3385413422782963,0.47321359009088665,0.6614586577217036,0.3385413422782963,28266,0.21416688930478314,0.1810661004037416,0.1445199179225925,3.5378192881907595e-05
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,0,2,673,122,82106,81,41,0.6639344262295082,0,0.0,0.5419072636586121,0.429495708386799,0.33761235476091883,0.6623876452390812,0.12865227991428757,54513,0.49817474730798156,0.49999666844151097,0.5018252526920184,0.49817474730798156,27593,0.6283056496196137,0.2091926121583503,0.013191751531185446,0.0484180770485268
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,1,0,1031,1025,1056775,413,612,0.4029268292682927,626,0.6107317073170732,0.009153605431697381,0.0479482117101833,0.9210806463059781,0.07891935369402191,0.0019311268912880904,425803,0.0008360673832734857,0.02890273991517261,0.9991639326167265,0.0008360673832734857,630972,0.014766584539538998,0.056644262023744237,0.8683871867531364,9.350652643857414e-05
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,1,1,1031,376,387656,334,42,0.8882978723404256,0,0.0,0.09094822070923447,0.264141421096009,0.8393988484635863,0.16060115153641372,0.05696231450160167,344354,0.0806873159597391,0.27235431519062137,0.9193126840402609,0.0806873159597391,43302,0.17254684419331673,0.16503162178294148,0.2038935845919357,0.00011546810770865088
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,1,2,1031,122,125782,81,41,0.6639344262295082,0,0.0,0.5413185449961679,0.4297623357589942,0.3327185129827797,0.6672814870172202,0.14265616369569484,83511,0.5124953598927088,0.4998438415957045,0.4875046401072913,0.5124953598927088,42271,0.5982619106883679,0.22606284123803785,0.02692153012703745,0.050744008894987105
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,2,0,780,1025,799500,413,612,0.4029268292682927,626,0.6107317073170732,0.005498916942504066,0.03766988570882183,0.9479499687304566,0.05205003126954347,0.0011762194561256384,322140,0.0003290494815918545,0.018136736421708252,0.9996709505184082,0.0003290494815918545,477360,0.008987732729034692,0.046091615299119294,0.9130467571644042,0.0001235964471258589
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,2,1,780,376,293280,334,42,0.8882978723404256,0,0.0,0.04509051132443399,0.1806595544895071,0.8945069558101473,0.1054930441898527,0.02415756787738727,260520,0.03273453093812375,0.1779409492567261,0.9672654690618763,0.03273453093812375,32760,0.14334997439652017,0.17181845857865688,0.3159035409035409,0.0003968253968253968
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,2,2,780,122,95160,81,41,0.6639344262295082,0,0.0,0.38448381516165403,0.4210449620847523,0.48528793610760823,0.5147120638923918,0.09876214637591584,63180,0.2963121240899019,0.4566303200700021,0.7036878759100982,0.2963121240899019,31980,0.5586766682546278,0.264336563808246,0.05381488430268918,0.05134459036898061
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,3,0,383,1025,392575,413,612,0.4029268292682927,626,0.6107317073170732,0.05443694388112844,0.18121756204532294,0.8124511239890467,0.18754887601095332,0.025954938971703832,158179,0.06668394666801535,0.24947384216545154,0.9333160533319846,0.06668394666801535,234396,0.046172218144226014,0.11327773000506437,0.7308870458540249,0.0013268144507585455
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,3,1,383,376,144008,334,42,0.8882978723404256,0,0.0,0.41106302088285374,0.47574824692161216,0.5178740069996112,0.4821259930003889,0.1996510069945791,127922,0.4331389440440268,0.49550943401357384,0.5668610559559731,0.4331389440440268,16086,0.2355068700297153,0.19750744897604247,0.12831033196568445,0.0003729951510630362
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,3,2,383,122,46726,81,41,0.6639344262295082,0,0.0,0.5968576182301716,0.420834236230292,0.28314000770449,0.71685999229551,0.12851632383776931,31023,0.5789897817748122,0.49372119093185335,0.42101021822518775,0.5789897817748122,15703,0.6321574902517354,0.20864360585907493,0.010762274724574921,0.04878048780487805
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,4,0,884,1025,906100,413,612,0.4029268292682927,626,0.6107317073170732,0.015446305671419268,0.06896984167168867,0.8913398079682154,0.10866019203178458,0.0038561339351066088,365092,0.003547051154229619,0.059451405217529535,0.9964529488457704,0.003547051154229619,541008,0.023476358147888753,0.07363223032906509,0.8204056132256824,0.0002901990358737764
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,4,1,884,376,332384,334,42,0.8882978723404256,0,0.0,0.1724112789637979,0.35828739054858866,0.7565316020025031,0.24346839799749687,0.09425641657780423,295256,0.16953423469802475,0.37522310425049765,0.8304657653019752,0.16953423469802475,37128,0.195290630982089,0.17027014835284945,0.1685789700495583,2.6933850463262227e-05
bistochastic_r5_c3_seed42,bistochastic,5,3,15,42,4,2,884,122,107848,81,41,0.6639344262295082,0,0.0,0.6299743531601791,0.41084621504761704,0.24668978562421184,0.7533102143757882,0.12251425405153561,71604,0.6366823082509357,0.48095524387534877,0.3633176917490643,0.6366823082509357,36244,0.6167220516394163,0.2121517948685819,0.01627855645072288,0.04969098333517272
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,0,0,673,988,664924,371,617,0.37550607287449395,626,0.6336032388663968,0.05444198931313654,0.19434767420722673,0.8292301075010077,0.17076989249899235,0.03180851271647243,249683,0.0966785884501548,0.295519608461842,0.9033214115498452,0.0966785884501548,415241,0.02904526600708504,0.07907338996671956,0.7846792585510584,0.00024082400341006788
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,0,1,673,181,121813,153,28,0.8453038674033149,0,0.0,0.3372352462228662,0.4425393459065346,0.567821168512392,0.43217883148760805,0.17127063089973654,102969,0.3386650351076538,0.4732557755624176,0.6613349648923462,0.3386650351076538,18844,0.329422471245277,0.205082284831707,0.056835066864784546,0.00015920186796858417
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,0,2,673,63,42399,33,30,0.5238095238095238,0,0.0,0.66792784000717,0.3675464639289384,0.1851222906200618,0.8148777093799382,0.09085985827590216,22209,0.6499617272277005,0.4769816352511748,0.35003827277229954,0.6499617272277005,20190,0.6876905640645863,0.18078051226006536,0.003714710252600297,0.06607231302625062
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,0,3,673,291,195843,271,20,0.9312714776632303,0,0.0,0.3206934506104584,0.4573912892429367,0.6376842674999872,0.36231573250001275,0.18571380805899015,182383,0.3288628874401671,0.4698000518355475,0.6711371125598329,0.3288628874401671,13460,0.2099975815679049,0.20037992834825066,0.18439821693907876,0.0
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,1,0,1031,988,1018628,371,617,0.37550607287449395,626,0.6336032388663968,0.011016602010385538,0.058460357019430545,0.9135739445607228,0.08642605543927714,0.0028641617268677258,382501,0.003278422801509016,0.05716357883690945,0.996721577198491,0.003278422801509016,636127,0.015669542831282118,0.05873768605354072,0.8635775560540584,9.274877500876398e-05
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,1,1,1031,181,186611,153,28,0.8453038674033149,0,0.0,0.27660404255738946,0.4160713104171616,0.6292983800526228,0.37070161994737716,0.15343934447936777,157743,0.2706364149280792,0.4442885839664978,0.7293635850719208,0.2706364149280792,28868,0.309212864960406,0.1979921239198805,0.08251350976860192,0.00020784259387557157
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,1,2,1031,63,64953,33,30,0.5238095238095238,0,0.0,0.6718986966568133,0.3648106947125416,0.17386417871383925,0.8261358212861608,0.10047644224408801,34023,0.6804808511889017,0.46629031981602354,0.3195191488110984,0.6804808511889017,30930,0.6624583266715164,0.2003569373940008,0.013643711606854186,0.06931781441965729
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,1,3,1031,291,300021,271,20,0.9312714776632303,0,0.0,0.02178861396964546,0.1233245290341157,0.9376143669943104,0.062385633005689604,0.01316825821938885,279401,0.013754424644149449,0.11646991219563045,0.9862455753558506,0.013754424644149449,20620,0.1306518793301164,0.15733792448186723,0.2786614936954413,0.0
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,2,0,780,988,770640,371,617,0.37550607287449395,626,0.6336032388663968,0.006646783481559484,0.044777465097628893,0.9421208346309561,0.05787916536904391,0.0016403965788275617,289380,0.0014686571290344875,0.038294910566181305,0.9985313428709656,0.0014686571290344875,481260,0.009760373233239828,0.04798974209283295,0.908201388023106,0.00012467273407305821
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,2,1,780,181,141180,153,28,0.8453038674033149,0,0.0,0.15611347890339283,0.3285227305884929,0.7517778722198611,0.24822212778013883,0.0782007749384296,119340,0.13520194402547345,0.34193914423067473,0.8647980559745265,0.13520194402547345,21840,0.27038008020059523,0.20815506024240019,0.1342032967032967,0.000641025641025641
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,2,2,780,63,49140,33,30,0.5238095238095238,0,0.0,0.5138922624147945,0.40729440208667944,0.3266178266178266,0.6733821733821734,0.09018414789590555,25740,0.40155400155400156,0.49021259203530304,0.5984459984459984,0.40155400155400156,23400,0.6374643493616666,0.23425450902700412,0.027606837606837607,0.07008547008547009
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,2,3,780,291,226980,271,20,0.9312714776632303,0,0.0,0.007899220894669134,0.0616952096461976,0.9612520926953917,0.03874790730460834,0.002988925851734155,211380,0.0021714447913709907,0.04654814302299308,0.997828555208629,0.0021714447913709907,15600,0.08551058709435898,0.1398370404054409,0.46564102564102566,0.0
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,3,0,383,988,378404,371,617,0.37550607287449395,626,0.6336032388663968,0.04457116489391233,0.15079139599251798,0.8141721546283865,0.1858278453716134,0.01814192946227315,142093,0.04036089040276439,0.19680418930668228,0.9596391095972356,0.04036089040276439,236311,0.047102788615493996,0.11447241283856434,0.7267033697119474,0.0013202940193219952
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,3,1,383,181,69323,153,28,0.8453038674033149,0,0.0,0.41895037758504394,0.4642182670998301,0.4856396866840731,0.5143603133159269,0.1877985533314836,58599,0.4333862352599874,0.49554273917308317,0.5666137647400127,0.4333862352599874,10724,0.3400687267183886,0.20942597093391066,0.04317418873554644,9.324878776575905e-05
bistochastic_r5_c4_seed42,bistochastic,5,4,20,42,3,2,383,63,24129,33,30,0.5238095238095238,0,0.0,0.7042224773950433,0.34955403060203066,0.1498611629159932,0.8501388370840068,0.08374149255315604,12639,0.7158794208402564,0.4509945406073952,0.28412057915974365,0.7158794208402564,11490,0.6913998396053089,0.18040306711472567,0.002175805047867711,0.06666666666666667
