row_index,baseline_small_cluster,same_cluster_knn_purity,silhouette
615,0,1.0,0.5091217547925131
616,0,1.0,0.5159840945743785
617,0,1.0,0.7531917517431264
618,0,1.0,0.7457593514161933
619,0,1.0,0.7257106298434605
620,1,0.2,-0.3455499517327685
621,0,1.0,0.7171002181704342
622,0,1.0,0.7192235313775942
623,0,1.0,0.5057122745325783
624,0,1.0,0.7500945792062469
625,0,1.0,0.7614110386887648
626,0,1.0,0.5659594421185221
627,0,1.0,0.7233675527368922
628,0,1.0,0.7202453431148708
629,0,1.0,0.7139488422440076
630,0,1.0,0.7269518137538913
631,0,1.0,0.7405225256738829
632,0,1.0,0.7005020688143196
633,0,1.0,0.6404827966621127
634,0,1.0,0.6847604846758651
635,0,1.0,0.4717813450198779
636,0,1.0,0.7059224225783501
637,0,1.0,0.6572638208897368
638,0,1.0,0.6524843862569156
639,0,1.0,0.6301716318477549
640,0,1.0,0.7669223538370029
